periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Proportion of under 1 year receiving vaccine against Measles and Rubella 1,Proportion of under two years receiving  vaccine against Measles and Rubella 2
2023,2023,2023,,f1T0Ltob8VQ,Westlands Sub County,KE_SubCounty_3155,Subcounty,112.39,87.16
2023,2023,2023,,hBU8B1KI12P,Gilgil Sub County,KE_SubCounty_3163,Sub county level Office,85.37,71.78
2023,2023,2023,,QBwORnYdu0e,Kuresoi North Sub County,KE_SubCounty_3161,,76.65,54.88
2023,2023,2023,,QwGkDS0DNls,Kuresoi South Sub County,KE_SubCounty_3162,,94.48,80.09
2023,2023,2023,,RJ4LGJiSHFg,Molo Sub County,KE_SubCounty_3166,,75.44,50.91
2023,2023,2023,,yZJJPoSGhY6,Naivasha Sub County,KE_SubCounty_3164,,76.67,57.85
2023,2023,2023,,FBJ9Y11esHS,Nakuru East Sub County,KE_SubCounty_3156,,111.68,91.52
2023,2023,2023,,nwh9bXKykiS,Nakuru North Sub County,KE_SubCounty_3158,,81.73,70.33
2023,2023,2023,,KTayLusaU5I,Nakuru West Sub County,KE_SubCounty_3157,,92.48,72.33
2023,2023,2023,,gSJXzH1DM75,Njoro Sub County,KE_SubCounty_3165,,87.52,58.64
2023,2023,2023,,OK0hW8DFHq3,Rongai Sub County,KE_SubCounty_3159,,80.69,53.33
2023,2023,2023,,zQEuNRaPYgE,Subukia Sub County,KE_SubCounty_3160,,86.8,75.52
2023,2023,2023,,Sq2fLWnOCGg,Aldai Sub County,KE_SubCounty_3171,,74.47,66.59
2023,2023,2023,,xLWuQq3DjOR,Chesumei Sub County,KE_SubCounty_3169,,75.37,64.54
2023,2023,2023,,Njv37QXxNy2,Emgwen Sub County,KE_SubCounty_3168,,85.4,66.4
2023,2023,2023,,Xtb7tbJpk9p,Mosop Sub County,KE_SubCounty_3167,,78.68,63.39
2023,2023,2023,,W6Err8cQf5J,Nandi Hills Sub County,KE_SubCounty_3170,,90.96,63.82
2023,2023,2023,,NPYRMdqrK6L,Tinderet Sub County,KE_SubCounty_3172,,94.78,73.28
2023,2023,2023,,zGJ7QQlAMYD,Narok Central Sub County,3274,,,
2023,2023,2023,,gZM3NbHaugk,Narok East Sub County,KE_SubCounty_3175,,73.73,39.26
2023,2023,2023,,fNROL0qm8De,Narok North Sub County,KE_SubCounty_3176,,48.22,18.55
2023,2023,2023,,bnYzgzYe2Z7,Narok South Sub County,KE_SubCounty_3174,,76.39,42.65
2023,2023,2023,,ouA247cg58A,Narok West Sub County,KE_SubCounty_3173,,85.35,53.0
2023,2023,2023,,PGTkGnIAZuy,Transmara East Sub County,KE_SubCounty_3177,,82.13,54.77
2023,2023,2023,,xAl2ixfcOFU,Transmara South Sub County,3275,,,
2023,2023,2023,,Nb6e34jNGAq,Transmara West Sub County,KE_SubCounty_3178,,31.67,27.65
2023,2023,2023,,ABuzigW8Lzw,Borabu Sub County,KE_SubCounty_3179,,92.14,55.79
2023,2023,2023,,f3AcdRzgTwz,Manga Sub County,KE_SubCounty_3183,Sub County,77.36,48.72
2023,2023,2023,,Qn5Fff2lIDz,Masaba North Sub County,KE_SubCounty_3182,,90.99,56.02
2023,2023,2023,,v5qbFUgfIoF,Nyamira North Sub County,KE_SubCounty_3180,,101.08,65.58
2023,2023,2023,,cxjRPbvhjzr,Nyamira Sub County,KE_SubCounty_3181,,92.87,50.89
2023,2023,2023,,RAnL5kBKMIt,Kinangop Sub County,KE_SubCounty_3188,,92.94,80.12
2023,2023,2023,,KlVgeHmvG6n,Kipipiri Sub County,KE_SubCounty_3187,,87.6,75.35
2023,2023,2023,,EESGLsSLTqH,Ndaragwa Sub County,KE_SubCounty_3184,"Ndaragwa sub county is one among the five sub counties comprising The Nyandarua county. Ndaragwa is the constituency with a population of  103,603 in 2016 based on population projection of 92,626 in 2009 census.",85.11,75.15
2023,2023,2023,,fVSw60UAC3W,Oljoroorok Sub County,KE_SubCounty_3185,"Oljoroorok is one of the five Sub counties in Nyandarua County. It has a population of 97508 FY 2017/2018 as per 2009 pn, census",67.22,61.8
2023,2023,2023,,Lm9RMwhIu3G,Olkalou Sub County,KE_SubCounty_3186,,91.05,77.56
2023,2023,2023,,YXt5ETQPRlB,Kieni East Sub County,KE_SubCounty_3194,,67.84,61.19
2023,2023,2023,,odOtfcaMg4p,Kieni West Sub County,KE_SubCounty_3195,,86.53,69.05
2023,2023,2023,,vznKK4IegIL,Mathira East Sub County,KE_SubCounty_3192,,86.51,75.7
2023,2023,2023,,msIc1uFAY6B,Mathira West Sub County,KE_SubCounty_3193,,55.02,53.8
2023,2023,2023,,zT8Zj5vNYCy,Mukurweini Sub County,KE_SubCounty_3190,,67.23,62.08
2023,2023,2023,,GXnD5lHeanK,Nyeri Central Sub County,KE_SubCounty_3189,,114.81,103.95
2023,2023,2023,,dd7jowvUO95,Nyeri South Sub County,KE_SubCounty_3191,,78.92,75.44
2023,2023,2023,,YT3tecc4atw,Tetu Sub County,KE_SubCounty_3196,,66.72,58.93
2023,2023,2023,,EmQRGVtvWy3,Samburu Central Sub County,KE_SubCounty_3199,,68.46,36.85
2023,2023,2023,,ldZ10N9unC9,Samburu East Sub County,KE_SubCounty_3197,,71.59,41.75
2023,2023,2023,,E2DGjZRlwbY,Samburu North Sub County,KE_SubCounty_3198,,74.34,29.3
2023,2023,2023,,Cu46otDi1RO,Alego Usonga Sub County,KE_SubCounty_3203,,100.07,57.04
2023,2023,2023,,JNvqpOnKfGR,Bondo Sub County,KE_SubCounty_3201,,107.99,60.24
2023,2023,2023,,PKeFksHlJkB,Gem Sub County,KE_SubCounty_3202,,94.05,62.98
2023,2023,2023,,XcRpb1xsM64,Rarieda Sub County,KE_SubCounty_3200,,99.56,64.18
2023,2023,2023,,InECuIlzJGx,Ugenya Sub County,KE_SubCounty_3205,,81.97,56.79
2023,2023,2023,,m9nsQ1MXlVU,Ugunja Sub County,KE_SubCounty_3204,,96.22,59.43
2023,2023,2023,,IBDoGsLdhvt,Mwatate Sub County,KE_SubCounty_3207,,80.26,75.01
2023,2023,2023,,jNzRdAwjaQ1,Taveta Sub County,KE_SubCounty_3209,,100.89,85.65
2023,2023,2023,,yoGLpCTgjed,Voi Sub County,KE_SubCounty_3206,,93.94,80.87
2023,2023,2023,,AM36DdkZ36Y,Wundanyi Sub County,KE_SubCounty_3208,,68.39,63.47
2023,2023,2023,,yWPcTwGwQ2B,Bura Sub County,KE_SubCounty_3249,,81.65,40.57
2023,2023,2023,,A4SNYCxrrnv,Galole Sub County,KE_SubCounty_3248,,78.54,56.27
2023,2023,2023,,Lj0mu9j58Ss,Garsen Sub County,KE_SubCounty_3250,,76.72,62.02
2023,2023,2023,,JmE1qRVQD4F,Chuka Sub County,KE_SubCounty_3213,Chuka Town -Along Nairobi Meru Highway,83.0,68.28
2023,2023,2023,,yXwsnpFBIPW,Igambangombe Sub County,KE_SubCounty_3256,,70.17,63.08
2023,2023,2023,,gLD3Q9fHpvy,Muthambi Sub County,KE_SubCounty_3259,,62.62,60.3
2023,2023,2023,,wQ8XjZ7zVwL,Mwimbi Sub County,KE_SubCounty_3214,,77.26,69.05
2023,2023,2023,,ZNXf7qiVh3t,Tharaka North Sub County,KE_SubCounty_3212,,93.65,66.31
2023,2023,2023,,Yz1V5Cx8CO2,Tharaka South Sub County,KE_SubCounty_3211,,92.59,67.03
2023,2023,2023,,f18kGo9yXWo,Cherangany Sub County,KE_SubCounty_3215,,71.83,56.37
2023,2023,2023,,PsjxYLsJSIp,Endebess Sub County,KE_SubCounty_3218,subcounty,96.72,65.2
2023,2023,2023,,pzZHpL2ueIn,Kiminini Sub County,KE_SubCounty_3216,,89.38,56.67
2023,2023,2023,,ABy8CNqf2e7,Kwanza Sub County,KE_SubCounty_3219,,74.61,48.07
2023,2023,2023,,y2M16lesMsF,Saboti Sub County,KE_SubCounty_3217,,91.03,63.36
2023,2023,2023,,FKt9UVErwh3,Aroo Sub County,,,71.22,36.94
2023,2023,2023,,AXNntZ7T30a,Kibish Sub County,KE_SubCounty_3226,,30.29,13.97
2023,2023,2023,,OZiGQn2R8kK,Loima Sub County,KE_SubCounty_3222,,72.95,44.3
2023,2023,2023,,tKOna0n1Nmk,Lokichoggio Sub County,,,68.69,135.3
2023,2023,2023,,UGFoTN6rMVy,Lokiriama Sub County,,,82.32,34.79
2023,2023,2023,,m1X5Chs8cRL,Suguta Sub county,,,35.36,33.37
2023,2023,2023,,zd8rhYqGowE,Turkana Central Sub County,KE_SubCounty_3223,,82.15,43.49
2023,2023,2023,,dr8gOvVAdiE,Turkana East Sub County,KE_SubCounty_3220,,40.0,28.68
2023,2023,2023,,mWpq607yRXh,Turkana North Sub County,KE_SubCounty_3225,,107.47,102.57
2023,2023,2023,,iTw0sFjlqZ2,Turkana South Sub County,KE_SubCounty_3221,,60.41,37.82
2023,2023,2023,,HK5SUCMQmsw,Turkana West Sub County,KE_SubCounty_3224,,122.73,100.9
2023,2023,2023,,mYlMs4xTj82,Ainabkoi Sub County,KE_SubCounty_3229,,90.63,79.23
2023,2023,2023,,u9yagZzK49q,Kapseret Sub County,KE_SubCounty_3228,,58.76,40.43
2023,2023,2023,,dKHnvt7gleN,Kesses Sub County,KE_SubCounty_3227,,74.29,62.12
2023,2023,2023,,q8R0FA1hxnP,Moiben Sub County,KE_SubCounty_3230,,89.57,77.48
2023,2023,2023,,lmr1q6dTaso,Soy Sub County,KE_SubCounty_3232,,70.66,59.45
2023,2023,2023,,KuprsuBe1l0,Turbo Sub County,KE_SubCounty_3231,,87.11,64.88
2023,2023,2023,,Lpy789vqRC6,Emuhaya Sub County,KE_SubCounty_3233,,91.53,80.67
2023,2023,2023,,BXaq5PxSfz2,Hamisi Sub County,KE_SubCounty_3235,,99.81,81.1
2023,2023,2023,,lkYdgjRSOoE,Luanda Sub County,KE_SubCounty_3234,,76.93,62.68
2023,2023,2023,,urtJSF5jcBC,Sabatia Sub County,KE_SubCounty_3236,,65.66,54.94
2023,2023,2023,,OOF3UX4yOt7,Vihiga Sub County,KE_SubCounty_3237,,98.98,80.4
2023,2023,2023,,x6Z1sBeiyqQ,Eldas Sub County,KE_SubCounty_3239,,61.31,29.67
2023,2023,2023,,fmNokBURXjM,Tarbaj Sub County,KE_SubCounty_3241,,52.98,28.43
2023,2023,2023,,uov0yFMw9Qm,Wajir East Sub County,KE_SubCounty_3242,,133.44,55.08
2023,2023,2023,,qsjAa8FE8OS,Wajir North Sub County,KE_SubCounty_3243,,83.26,48.76
2023,2023,2023,,U7KFQn3Up3o,Wajir South Sub County,KE_SubCounty_3238,,76.31,46.97
2023,2023,2023,,X98G0eIWdmP,Wajir West Sub County,KE_SubCounty_3240,,57.01,28.82
2023,2023,2023,,wwDtq26ddp6,Kacheliba Sub County,KE_SubCounty_3264,,84.1,32.51
2023,2023,2023,,LpwqSz9xMIj,Kipkomo Sub County,KE_SubCounty_3263,,63.07,30.33
2023,2023,2023,,SCbMzaOeTuR,Pokot Central Sub County,KE_SubCounty_3246,,70.26,28.88
2023,2023,2023,,YXpHG1Ez8V2,Pokot North Sub County,KE_SubCounty_3245,,70.19,31.97
2023,2023,2023,,u2zJahNiSP5,Pokot South Sub County,KE_SubCounty_3244,,56.63,29.52
2023,2023,2023,,ylWg6VvADJE,West Pokot Sub County,KE_SubCounty_3247,,66.01,37.16
2024,2024,2024,,k7Rj54u6dMx,Baringo Central Sub County,KE_SubCounty_2956,,71.73,67.13
2024,2024,2024,,bqtTmWcikTN,Baringo North Sub County,KE_SubCounty_2957,,68.9,55.05
2024,2024,2024,,Yl9UDBnDvvW,Koibatek Sub County,KE_SubCounty_2953,,70.23,58.47
2024,2024,2024,,dSLnPmNlm8Q,Marigat Sub County,KE_SubCounty_2955,,97.16,76.15
2024,2024,2024,,k5sxmlXAtIg,Mogotio Sub County,KE_SubCounty_2954,,67.94,56.6
2024,2024,2024,,st4v8xfqgJf,Tiaty East Sub County,KE_SubCounty_2958,,64.95,16.18
2024,2024,2024,,Mk4bMOSMRTB,Tiaty West Sub County,KE_SubCounty_3253,,60.98,22.61
2024,2024,2024,,m9gdonbVXjZ,Bomet Central Sub County,KE_SubCounty_2960,,80.26,62.42
2024,2024,2024,,OZNRpww2TUK,Bomet East Sub County,KE_SubCounty_2961,,86.86,68.33
2024,2024,2024,,PUhMyfDD2xp,Chepalungu Sub County,KE_SubCounty_2962,,92.72,71.82
2024,2024,2024,,PLFoYJO8MVS,Konoin Sub County,KE_SubCounty_2959,konoin,59.76,45.43
2024,2024,2024,,KyuSYunELJI,Sotik Sub County,KE_SubCounty_2963,,60.08,51.62
2024,2024,2024,,jkQZEow83MX,Bumula Sub County,KE_SubCounty_2969,,69.36,51.51
2024,2024,2024,,NZphHeczehh,Cheptais Sub County,KE_SubCounty_1289,,71.3,39.67
2024,2024,2024,,k1mze33jOs0,Kabuchai Sub County,KE_SubCounty_2970,,65.91,38.85
2024,2024,2024,,CUjthlounWV,Kanduyi Sub County,KE_SubCounty_2968,,73.82,48.1
2024,2024,2024,,AphsS3lJwKU,Kimilili Sub County,KE_SubCounty_2965,,78.96,52.7
2024,2024,2024,,ZCYATXdLsL1,Mt Elgon Sub County,KE_SubCounty_2972,,71.07,43.35
2024,2024,2024,,whWfFA9D7td,Sirisia Sub County,KE_SubCounty_2971,,79.41,48.82
2024,2024,2024,,orUwYD52An3,Tongaren Sub County,KE_SubCounty_2964,,75.55,44.78
2024,2024,2024,,f4AOiG8fYtn,Webuye East Sub County,KE_SubCounty_2967,,77.96,51.68
2024,2024,2024,,aqYhbqKclsI,Webuye West Sub County,KE_SubCounty_2966,,72.67,44.55
2024,2024,2024,,zI6vnsXresW,Bunyala Sub County,KE_SubCounty_2973,,67.54,47.02
2024,2024,2024,,RIBiZFJxB1K,Butula Sub County,KE_SubCounty_2975,,68.25,52.29
2024,2024,2024,,tvkI2HSIRW9,Matayos Sub County,KE_SubCounty_2976,,93.2,61.45
2024,2024,2024,,e1J7R103h8I,Nambale Sub County,KE_SubCounty_2977,,70.16,54.27
2024,2024,2024,,NHRktMsAkO1,Samia Sub County,KE_SubCounty_2974,,67.29,53.56
2024,2024,2024,,iyOe3zltlp6,Teso Central Sub County,3276,,67.06,66.79
2024,2024,2024,,GpEIlwz3FvT,Teso North Sub County,KE_SubCounty_2979,,72.78,54.38
2024,2024,2024,,EhchjCHkhJ9,Teso South Sub County,KE_SubCounty_2978,,47.78,29.37
2024,2024,2024,,rlWH0Ac9vjc,Keiyo North Sub County,KE_SubCounty_2981,,58.75,48.08
2024,2024,2024,,SOEG546PqbA,Keiyo South Sub County,KE_SubCounty_2980,,61.42,50.05
2024,2024,2024,,EZraJgLdRLX,Marakwet East Sub County,KE_SubCounty_2982,,63.09,34.02
2024,2024,2024,,fNCuk4Lpsnh,Marakwet West Sub County,KE_SubCounty_2983,,70.28,47.5
2024,2024,2024,,IPOMRXiYjxr,Manyatta Sub County,KE_SubCounty_2987,,75.97,65.28
2024,2024,2024,,eYBXetGx8xF,Mbeere North Sub County,KE_SubCounty_2984,,84.21,67.18
2024,2024,2024,,AvnM6jKoocs,Mbeere South Sub County,KE_SubCounty_2985,SUB COUNTY,82.81,65.59
2024,2024,2024,,rBKASpHJblX,Mwea Sub County,3266,,69.94,60.36
2024,2024,2024,,kMSLkN4nsRl,Runyenjes Sub County,KE_SubCounty_2986,,81.55,67.31
2024,2024,2024,,FGBNPr91pXH,Balambala Sub County,KE_SubCounty_2993,,65.26,61.46
2024,2024,2024,,wYTqff68aVM,Dadaab Refugee Camp Sub County,,,105.98,74.46
2024,2024,2024,,EW4Jw4dVWBt,Dadaab Sub County,KE_SubCounty_2991,,84.29,63.52
2024,2024,2024,,RScEHA3V38d,Fafi Sub County,KE_SubCounty_2990,,77.09,60.54
2024,2024,2024,,lQkHbTC1iRg,Garissa Sub County,KE_SubCounty_2994,,90.61,59.9
2024,2024,2024,,uyeif4CPqHt,Hulugho Sub County,KE_SubCounty_2989,,77.68,63.47
2024,2024,2024,,l5E6PiIUs1J,Ijara Sub County,KE_SubCounty_2988,One of the sub counties within Garissa County,85.92,58.42
2024,2024,2024,,J69iWev2zwu,Lagdera Sub County,KE_SubCounty_2992,,102.35,75.16
2024,2024,2024,,Ur2xRBDtazT,Homa Bay Town Sub County,KE_SubCounty_2998,,92.03,48.45
2024,2024,2024,,i2Y2fyNoFyZ,Ndhiwa Sub County,KE_SubCounty_2997,,76.66,38.18
2024,2024,2024,,BzFBYZhF5fx,Rachuonyo East Sub County,KE_SubCounty_3001,Sub County,68.1,38.48
2024,2024,2024,,fmsyW02tPng,Rachuonyo North  Sub County,KE_SubCounty_3000,,70.51,42.66
2024,2024,2024,,NhsAMiaS0TD,Rachuonyo South Sub County,KE_SubCounty_3002,,71.22,44.78
2024,2024,2024,,iK2Jk2AxhlD,Rangwe Sub County,KE_SubCounty_2999,Sub County,82.06,51.14
2024,2024,2024,,mCGytMcMf6y,Suba North Sub County,KE_SubCounty_2996,,73.83,45.08
2024,2024,2024,,HoRW5aISmiD,Suba South Sub County,KE_SubCounty_2995,,71.1,32.01
2024,2024,2024,,MYSShwNcjzb,Suba West Sub County,3265,,73.18,39.76
2024,2024,2024,,ecl4YnDebUi,Garbatulla Sub County,KE_SubCounty_3003,,45.58,15.95
2024,2024,2024,,I2LYLqKU6AW,Isiolo Sub County,KE_SubCounty_3004,,116.26,81.01
2024,2024,2024,,NrGORu301bx,Merti Sub County,KE_SubCounty_3005,,54.83,28.9
2024,2024,2024,,SZapM1R0Kti,Kajiado Central Sub County,KE_SubCounty_3009,,89.95,53.78
2024,2024,2024,,g6gTzQ5nfYq,Kajiado East Sub County,KE_SubCounty_3008,,82.75,57.67
2024,2024,2024,,BLz1HkvvMkA,Kajiado North Sub County,KE_SubCounty_3010,,71.52,48.92
2024,2024,2024,,wYsCfCAUWNB,Kajiado West Sub County,KE_SubCounty_3007,,75.63,65.51
2024,2024,2024,,eyADpAXM834,Loitokitok Sub County,KE_SubCounty_3006,,89.4,64.88
2024,2024,2024,,K7mZpm8COh7,Butere Sub County,KE_SubCounty_3014,,80.42,65.48
2024,2024,2024,,BE6HMtlHyl1,Ikolomani Sub County,KE_SubCounty_3011,,73.87,67.46
2024,2024,2024,,UhQS2Mv0PCK,Khwisero Sub County,KE_SubCounty_3013,,73.61,56.27
2024,2024,2024,,wMv0s3U2nnG,Likuyani Sub County,KE_SubCounty_3021,,75.02,57.59
2024,2024,2024,,ZOdhgR19Akq,Lugari Sub County,KE_SubCounty_3022,,75.26,55.11
2024,2024,2024,,Y3NjAhiBaZT,Lurambi Sub County,KE_SubCounty_3019,,86.02,61.74
2024,2024,2024,,ES1CWa4AJmJ,Malava Sub County,KE_SubCounty_3020,,82.66,65.3
2024,2024,2024,,ssbO49f0iLN,Matungu Sub County,KE_SubCounty_3015,,79.03,60.76
2024,2024,2024,,FBteTV1eqB6,Mumias East Sub County,KE_SubCounty_3016,,72.38,56.22
2024,2024,2024,,uRl5fBkhpcE,Mumias West Sub County,KE_SubCounty_3017,,78.7,57.16
2024,2024,2024,,G6PJ5kFVAuO,Navakholo Sub County,KE_SubCounty_3018,,74.0,52.1
2024,2024,2024,,sjlSPeRgl7d,Shinyalu Sub County,KE_SubCounty_3012,,73.97,54.21
2024,2024,2024,,GshNTMZJ5r1,Ainamoi Sub County,KE_SubCounty_3026,,83.43,63.11
2024,2024,2024,,YnIAWg1T4AY,Belgut Sub County,KE_SubCounty_3024,,66.56,54.79
2024,2024,2024,,wt8cPHWfkfu,Bureti Sub County,KE_SubCounty_3025,,67.95,56.21
2024,2024,2024,,gU0Cz7Qlfss,Kipkelion East Sub County,KE_SubCounty_3028,,72.53,59.8
2024,2024,2024,,Taw0Zg7nArd,Kipkelion West Sub County,KE_SubCounty_3027,,79.78,49.19
2024,2024,2024,,ScLzA7tQxrH,Sigowet/Soin Sub County,KE_SubCounty_3023,,62.22,48.45
2024,2024,2024,,HEsM6W2ImQR,Gatundu North Sub County,KE_SubCounty_3039,,75.22,59.78
2024,2024,2024,,EcRytSSIkUq,Gatundu South Sub County,KE_SubCounty_3040,,69.65,56.33
2024,2024,2024,,E7tkGikenbD,Githunguri Sub County,KE_SubCounty_3035,,69.41,58.45
2024,2024,2024,,aiqi2bz0IMI,Juja Sub County,KE_SubCounty_3038,,77.94,65.1
2024,2024,2024,,lb5LzWiUX8Y,Kabete Sub County,KE_SubCounty_3032,,60.83,51.46
2024,2024,2024,,oMaQgNIs85x,Kiambaa Sub County,KE_SubCounty_3033,,62.91,56.67
2024,2024,2024,,SBz4c48i24Y,Kiambu Town Sub County,KE_SubCounty_3034,,105.51,77.47
2024,2024,2024,,jOVcLeZQSsS,Kikuyu Sub County,KE_SubCounty_3031,,68.38,56.7
2024,2024,2024,,nCziQtZ49jj,Lari Sub County,KE_SubCounty_3029,,60.55,46.1
2024,2024,2024,,xhVi71INcFs,Limuru Sub County,KE_SubCounty_3030,,77.87,65.04
2024,2024,2024,,TPRNJqSm4lK,Ruiru Sub County,KE_SubCounty_3036,,103.2,86.31
2024,2024,2024,,YZAZ1a9MIvX,Thika Town Sub County,KE_SubCounty_3037,,115.87,91.73
2024,2024,2024,,x7qUMtZZvo9,Ganze Sub County,KE_SubCounty_3043,,71.31,58.49
2024,2024,2024,,tSKDWoVKiPo,Kaloleni Sub County,KE_SubCounty_3045,,64.07,53.1
2024,2024,2024,,MEkEH8ZmcOU,Kilifi North Sub County,KE_SubCounty_3047,Sub County,80.36,64.96
2024,2024,2024,,xWAZBULwGxp,Kilifi South Sub County,KE_SubCounty_3046,,69.99,51.75
2024,2024,2024,,KMWrMZrlO5u,Magarini Sub County,KE_SubCounty_3041,,72.4,55.06
2024,2024,2024,,lGg3wEy784X,Malindi Sub County,KE_SubCounty_3042,,70.69,55.69
2024,2024,2024,,hJf4rt7cvI6,Rabai Sub County,KE_SubCounty_3044,,51.99,43.41
2024,2024,2024,,JKNaaTjVapG,Kirinyaga Central Sub County,KE_SubCounty_3048,,85.6,74.91
2024,2024,2024,,yOaHQLOLd1H,Kirinyaga East Sub County,KE_SubCounty_3050,,60.49,54.27
2024,2024,2024,,f6EOn3xI9YH,Kirinyaga North/Mwea West Sub County,KE_SubCounty_3052,,90.14,82.09
2024,2024,2024,,jHmpQUlnkQk,Kirinyaga South Sub County,KE_SubCounty_3051,,89.49,83.19
2024,2024,2024,,A34NiI4rgnf,Kirinyaga West Sub County,KE_SubCounty_3049,,97.9,92.67
2024,2024,2024,,cooDDG3Lh3A,Bobasi Sub County,KE_SubCounty_3058,,64.88,38.6
2024,2024,2024,,ntRK47D5dYL,Bomachoge Borabu Sub County,KE_SubCounty_3059,,57.24,38.16
2024,2024,2024,,YqYSkwmOtiR,Bomachoge Chache Sub County,KE_SubCounty_3057,,101.81,68.62
2024,2024,2024,,zCCIu1Vi3Wh,Bonchari Sub County,KE_SubCounty_3061,,65.76,51.48
2024,2024,2024,,cQkF9l9wePP,Kitutu Chache North Sub County,KE_SubCounty_3054,,65.05,46.46
2024,2024,2024,,gPR82w2xgJZ,Kitutu Chache South Sub County,KE_SubCounty_3053,,102.07,73.63
2024,2024,2024,,fFh3beH29fD,Nyaribari Chache Sub County,KE_SubCounty_3055,,53.99,43.02
2024,2024,2024,,A6Sj8RumZ0m,Nyaribari Masaba Sub County,KE_SubCounty_3056,,81.79,59.39
2024,2024,2024,,WHG67QCDRS9,South Mugirango Sub County,KE_SubCounty_3060,,61.57,37.16
2024,2024,2024,,OpLt8IgyHop,Kisumu Central Sub County,KE_SubCounty_3066,,99.56,72.32
2024,2024,2024,,PRpKwAloU5b,Kisumu East Sub County,KE_SubCounty_3068,,67.59,48.99
2024,2024,2024,,YzEDO9Mq4TR,Kisumu West Sub County,KE_SubCounty_3067,,73.49,54.32
2024,2024,2024,,NmbwkQ5r5cB,Muhoroni Sub County,KE_SubCounty_3063,,79.06,85.81
2024,2024,2024,,kBQIjtWUBqj,Nyakach Sub County,KE_SubCounty_3062,,83.66,52.68
2024,2024,2024,,iRK9uABUTVZ,Nyando Sub County,KE_SubCounty_3064,,91.07,55.7
2024,2024,2024,,LRNmnMw1fBs,Seme Sub County,KE_SubCounty_3065,,79.05,47.15
2024,2024,2024,,MWqQbxWqACn,Kitui Central Sub County,KE_SubCounty_3071,,79.76,68.12
2024,2024,2024,,d0Gu8FrRM0Y,Kitui East Sub County,KE_SubCounty_3070,,71.08,66.14
2024,2024,2024,,vbauk0RRq9N,Kitui Rural Sub County,KE_SubCounty_3072,,68.85,73.29
2024,2024,2024,,d3hSQ3EtnPk,Kitui South Sub County,KE_SubCounty_3069,,75.93,62.64
2024,2024,2024,,cmWAJB5kCDW,Kitui West Sub County,KE_SubCounty_3073,,72.99,57.82
2024,2024,2024,,uE7HKhqPOtf,Mwingi Central Sub County,KE_SubCounty_3074,,93.49,66.31
2024,2024,2024,,KXM9VnhuLfP,Mwingi North Sub County,KE_SubCounty_3076,,78.09,52.1
2024,2024,2024,,svwbDnzhgik,Mwingi West Sub County,KE_SubCounty_3075,,73.85,58.61
2024,2024,2024,,LOgbecTRkbp,Kinango Sub County,KE_SubCounty_3077,,76.03,66.34
2024,2024,2024,,TdcYaufNV4p,Lunga Lunga Sub County,KE_SubCounty_3079,,75.26,66.63
2024,2024,2024,,wUNEDOnx9uB,Matuga Sub County,KE_SubCounty_3078,,59.37,49.96
2024,2024,2024,,ADMywdLwoRX,Msambweni Sub County,KE_SubCounty_3080,,63.58,51.8
2024,2024,2024,,TnCu7j4XNj6,Samburu Sub County,,,79.77,71.65
2024,2024,2024,,pF6qPMIlHte,Laikipia East Sub County,KE_SubCounty_3086,,78.12,70.59
2024,2024,2024,,RJyUfi5BQUm,Laikipia North Sub County,KE_SubCounty_3085,,67.52,40.41
2024,2024,2024,,pXbWrnFPpKb,Laikipia West Sub County,KE_SubCounty_3087,,70.66,58.37
2024,2024,2024,,nfJoTgKpwCg,Lamu Central Sub County,KE_SubCounty_3262,,69.97,45.14
2024,2024,2024,,cwnqFyTJIgX,Lamu East Sub County,KE_SubCounty_3090,,55.38,36.71
2024,2024,2024,,Lfxw0DfD4jN,Lamu West Sub County,KE_SubCounty_3089,,81.63,48.02
2024,2024,2024,,BxfsSc6Svrc,Athi River Sub County,KE_SubCounty_3093,,94.15,68.65
2024,2024,2024,,pJDgmrxMQTn,Kalama Sub County,KE_SubCounty_3254,,82.39,69.5
2024,2024,2024,,vMPhBuymSKt,Kangundo Sub County,KE_SubCounty_3096,,74.06,65.23
2024,2024,2024,,iCey76HYgLP,Kathiani Sub County,KE_SubCounty_3094,,89.19,79.15
2024,2024,2024,,KXc4ez8OAFz,Machakos Sub County,KE_SubCounty_3092,,86.05,68.46
2024,2024,2024,,hpcb7MYi6nc,Masinga Sub County,KE_SubCounty_3098,Masinga Constituency is an electoral constituency in Kenya. It is one of the constituencies in Machakos County,87.2,82.53
2024,2024,2024,,GnixPSqaV6D,Matungulu Sub County,KE_SubCounty_3095,,87.54,72.88
2024,2024,2024,,fYYivceocJ2,Mwala Sub County,KE_SubCounty_3091,,76.99,61.27
2024,2024,2024,,CeukNtGhW7J,Yatta Sub County,KE_SubCounty_3097,,81.02,66.2
2024,2024,2024,,pKJ4NZGPzTA,Kaiti Sub County,KE_SubCounty_3251,,88.83,72.83
2024,2024,2024,,ZhhyithPNoI,Kibwezi East Sub County,KE_SubCounty_3099,,96.86,79.57
2024,2024,2024,,toa2Hl7iVQI,Kibwezi West Sub County,KE_SubCounty_3081,,93.83,75.33
2024,2024,2024,,XAy1bjurhLU,Kilome Sub County,KE_SubCounty_3083,,101.32,73.48
2024,2024,2024,,AIGIQpolMRn,Makueni Sub County,KE_SubCounty_3082,,85.45,69.43
